RowId,Source,SourceKey,ItemName,Price,Barcode,OldCategory,Category,BaseProductPosName,Status,Edited,DeletedReason,MergeTargetRowId,MergeTransferredBarcodes,MergeTargetBarcodeBefore,MergeTargetBarcodeAfter,MergeActionTimestamp,ReviewReason
row-368,odin,debug-source-00368,Premium House Bottle Drinks,3.50,DBG00000226,Beverages,House-made Beverages,PrmmHsBttlDrnks,pos_ready,false,,,,,,,
row-369,odin,debug-source-00369,Italian Sub,4.00,,Sandwiches,,,deleted,false,operator deleted,,,,,,missing barcode
row-370,odin,debug-source-00370,Seas Brk,5.25,,Breakfast,,,deleted,false,operator deleted,,,,,,missing barcode
row-371,odin,debug-source-00371,Spinach Salad with Bacon and Eggs,6.00,DBG00000525,Transit,,,deleted,false,operator deleted,,,,,,
row-372,odin,debug-source-00372,Turkey & Swiss Sub,4.00,,Sandwiches,,,deleted,false,operator deleted,,,,,,missing barcode; missing category
row-373,odin,debug-source-00373,Strawberry Spinach Salad with Chicken,6.50,DBG00000526,Transit,,,deleted,false,operator deleted,,,,,,
row-374,odin,debug-source-00374,Hamburger,3.00,,Entrees,,,deleted,false,operator deleted,,,,,,missing barcode
row-375,odin,debug-source-00375,Pimento Cheese,4.00,DBG00000527,Transit,,,deleted,false,operator deleted,,,,,,
row-376,odin,debug-source-00376,Toppings,0.75,DBG00000406,Misc,Plated Sides,Toppings,pos_ready,false,,,,,,,
row-377,odin,debug-source-00377,Chicken Bacon Ranch Sandwich,3.50,DBG00000427,Entrees,Transit Entree,SndBcnRanchSand,pos_ready,false,,,,,,,
row-378,odin,debug-source-00378,Chicken Tender Sub,4.00,,Sandwiches,,,deleted,false,operator deleted,,,,,,missing barcode
row-379,odin,debug-source-00379,Feast,8.25,,Entrees,,,deleted,false,operator deleted,,,,,,missing barcode
row-380,odin,debug-source-00380,Chicken Dragon Noodle Salad,6.50,DBG00000528,Transit,,,deleted,false,operator deleted,,,,,,
row-381,odin,debug-source-00381,ADULT LUNCH,0.00,,Misc,,,deleted,false,operator deleted,,,,,,missing barcode
row-382,odin,debug-source-00382,House Bottle Drinks,2.75,DBG00000529,Beverages,,,deleted,false,operator deleted,,,,,,
row-383,odin,debug-source-00383,Pimento Cheese Protein Pack,5.75,DBG00000530,Transit,,,deleted,false,operator deleted,,,,,,
row-384,odin,debug-source-00384,Chicken Bacon Ranch Sandwich Combo,6.25,DBG00000326,Entrees,Plated Entree,ChkBcnRnchSandC,pos_ready,false,,,,,,,
row-385,odin,debug-source-00385,EMPLOYEE LUNCH,0.00,,Misc,,,deleted,false,operator deleted,,,,,,missing barcode
row-386,odin,debug-source-00386,Mott's Fruit,2.00,DBG00000284,Snacks,Packaged Snacks,Mott S Frt,pos_ready,false,,,,,,,
row-387,odin,debug-source-00387,Chicken Salad,4.00,DBG00000429,Transit,Transit Entree,Chick Salad,pos_ready,false,,,,,,,
row-388,odin,debug-source-00388,Extra Meat/ Fries,2.70,,Misc,,,deleted,false,operator deleted,,,,,,missing barcode
row-389,odin,debug-source-00389,Oreo Mini,2.00,DBG00000290,Snacks,Packaged Snacks,Oreo Mini,pos_ready,false,,,,,,,
row-390,odin,debug-source-00390,Free Style Entree,7.00,,Entrees,,,deleted,false,operator deleted,,,,,,missing barcode
row-391,odin,debug-source-00391,Premium Dessert,3.50,DBG00000531,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,
row-392,odin,debug-source-00392,Chef's Salad,6.00,DBG00000532,Transit,,,deleted,false,operator deleted,,,,,,
row-393,odin,debug-source-00393,Philly Pork Sand Combo,6.50,DBG00000533,Entrees,,,deleted,false,operator deleted,,,,,,
row-394,odin,debug-source-00394,Cheese Stick,2.00,DBG00000454,Desserts/Snacks,Transit Non-Entree,Chz Stick,pos_ready,false,,,,,,,
row-395,odin,debug-source-00395,Chocolate Cup,4.75,DBG00000233,Ice Cream,Ice Cream,Choc Cup,pos_ready,false,,,,,,,
row-396,odin,debug-source-00396,Sweet and Salty Trail Mix,2.00,DBG00000534,Snacks,,,deleted,false,operator deleted,,,,,,
row-397,odin,debug-source-00397,Core Power,4.75,,Beverages,,,deleted,false,operator deleted,,,,,,missing barcode
row-398,odin,debug-source-00398,Reuben Sandwich,4.00,,Entrees,,,deleted,false,operator deleted,,,,,,missing barcode
row-399,odin,debug-source-00399,House Made Spicy Dill Chips,2.00,DBG00000276,Snacks,Packaged Snacks,HsMadeSpcyDillC,pos_ready,false,,,,,,,
row-400,odin,debug-source-00400,Free Style Grits,3.00,,Breakfast,,,deleted,false,operator deleted,,,,,,missing barcode; missing category
row-401,odin,debug-source-00401,Hot Fries,2.00,,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,missing barcode
row-402,odin,debug-source-00402,Chester's Hot Fries,2.00,DBG00000261,Snacks,Packaged Snacks,ChstrSHotFrs,pos_ready,false,,,,,,,
row-403,odin,debug-source-00403,CONTRACT BRKFST #3,0.00,,Misc,,,deleted,false,operator deleted,,,,,,missing barcode
row-404,odin,debug-source-00404,ADULT MILK,0.00,,Misc,,,deleted,false,operator deleted,,,,,,missing barcode
row-405,odin,debug-source-00405,Box Lunch,5.95,,Entrees,,,deleted,false,operator deleted,,,,,,missing barcode
row-406,odin,debug-source-00406,Do Not Use,3.75,,Misc,,,deleted,false,operator deleted,,,,,,missing barcode
row-407,odin,debug-source-00407,Chicken Parmesan Sub,4.00,,Sandwiches,,,deleted,false,operator deleted,,,,,,missing barcode
row-408,odin,debug-source-00408,Meat Ball Sub,4.95,,Sandwiches,,,deleted,false,operator deleted,,,,,,missing barcode
row-409,odin,debug-source-00409,Cheese Burger,3.50,,Entrees,,,deleted,false,operator deleted,,,,,,missing barcode
row-410,odin,debug-source-00410,Bacon Cheeseburger Combo,6.50,DBG00000535,Entrees,,,deleted,false,operator deleted,,,,,,
row-411,odin,debug-source-00411,Italian Sausage Sub,4.00,,Sandwiches,,,deleted,false,operator deleted,,,,,,missing barcode
row-412,odin,debug-source-00412,Chicken Ceasar Wrap,4.00,,Sandwiches,,,deleted,false,operator deleted,,,,,,missing barcode
row-413,odin,debug-source-00413,Brownie,2.50,DBG00000458,Desserts/Snacks,Trayed Desserts,Brownie,pos_ready,false,,,,,,,
row-414,odin,debug-source-00414,CONTRACT BRKFST #4,0.00,,Misc,,,deleted,false,operator deleted,,,,,,missing barcode
row-415,odin,debug-source-00415,Sausage Burrito,2.75,,Sandwiches,,,deleted,false,operator deleted,,,,,,missing barcode
row-416,odin,debug-source-00416,Cookie,2.10,,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,missing barcode
row-417,odin,debug-source-00417,Croissant,2.75,,Breakfast,,,deleted,false,operator deleted,,,,,,missing barcode
row-418,odin,debug-source-00418,COFFEE CHARGE,1.25,,Beverages,,,deleted,false,operator deleted,,,,,,missing barcode
row-419,odin,debug-source-00419,Guac Side,0.80,,Misc,,,deleted,false,operator deleted,,,,,,missing barcode; missing category
row-420,odin,debug-source-00420,Aqua Fresca,2.75,,Beverages,,,deleted,false,operator deleted,,,,,,missing barcode
row-421,odin,debug-source-00421,CHIPS,2.00,,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,missing barcode
row-422,odin,debug-source-00422,Chic Bisc,3.75,,Breakfast,,,deleted,false,operator deleted,,,,,,missing barcode
row-423,odin,debug-source-00423,Turkey & Cheese Wrap,4.00,,Sandwiches,,,deleted,false,operator deleted,,,,,,missing barcode
row-424,odin,debug-source-00424,Side Dish,2.70,,Salads and Sides,,,deleted,false,operator deleted,,,,,,missing barcode; missing category
row-425,odin,debug-source-00425,Veg Ranch,2.50,,Salads and Sides,,,deleted,false,operator deleted,,,,,,missing barcode
row-426,odin,debug-source-00426,Spk Ice,3.00,,Beverages,,,deleted,false,operator deleted,,,,,,missing barcode
row-427,odin,debug-source-00427,Small Salad,3.75,,Salads and Sides,,,deleted,false,operator deleted,,,,,,missing barcode; missing category
row-428,odin,debug-source-00428,WM Lmnd,2.00,,Beverages,,,deleted,false,operator deleted,,,,,,missing barcode
row-429,odin,debug-source-00429,Soup,2.99,,Soups and Ladles,,,deleted,false,operator deleted,,,,,,missing barcode; missing category
row-430,odin,debug-source-00430,Sm Burger Combo,3.25,,Entrees,,,deleted,false,operator deleted,,,,,,missing barcode
row-431,odin,debug-source-00431,Protein Pack,5.75,DBG00000536,Transit,,,deleted,false,operator deleted,,,,,,
row-432,odin,debug-source-00432,Small Soup,2.00,,Soups and Ladles,,,deleted,false,operator deleted,,,,,,missing barcode
row-433,odin,debug-source-00433,Specialty Salad,6.50,,Transit,,,deleted,false,operator deleted,,,,,,missing barcode
row-434,odin,debug-source-00434,Cheese Pizza Combo,5.50,DBG00000325,Entrees,Plated Entree,,deleted,false,merged into row-161,row-161,DBG00000325,DBG00000160,"DBG00000160,DBG00000325",2026-07-19T00:00:00,duplicate name; barcode transferred to row-161
row-435,odin,debug-source-00435,Donut,2.50,,Breakfast,,,deleted,false,operator deleted,,,,,,missing barcode
row-436,odin,debug-source-00436,Premium Granola/Pop Tart,2.00,,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,missing barcode
row-437,odin,debug-source-00437,French Brd Pizza,2.50,,Entrees,,,deleted,false,operator deleted,,,,,,missing barcode
row-438,odin,debug-source-00438,Salad Bar,6.00,,Entrees,,,deleted,false,operator deleted,,,,,,missing barcode
row-439,odin,debug-source-00439,Crossroads Entree,4.75,DBG00000537,Entrees,,,deleted,false,operator deleted,,,,,,
row-440,odin,debug-source-00440,Grill Cheese,2.75,,Entrees,,,deleted,false,operator deleted,,,,,,missing barcode
row-441,odin,debug-source-00441,Philly Cheese,4.00,,Entrees,,,deleted,false,operator deleted,,,,,,missing barcode
row-442,odin,debug-source-00442,Tater Tots,2.70,,Entrees,,,deleted,false,operator deleted,,,,,,missing barcode
row-443,odin,debug-source-00443,Sub Sandwich,4.00,,Sandwiches,,,deleted,false,operator deleted,,,,,,missing barcode
row-444,odin,debug-source-00444,Sub & Wrap Combo,5.75,,Entrees,,,deleted,false,operator deleted,,,,,,missing barcode
row-445,odin,debug-source-00445,Side Salad,2.50,,Salads and Sides,,,deleted,false,operator deleted,,,,,,missing barcode
row-446,odin,debug-source-00446,SEC English Muffin,3.20,,Breakfast,,,deleted,false,operator deleted,,,,,,missing barcode
row-447,odin,debug-source-00447,Chicken Salads,5.75,,Transit,,,deleted,false,operator deleted,,,,,,missing barcode
row-448,odin,debug-source-00448,Premium Ice Cream,4.75,,Ice Cream,,,deleted,false,operator deleted,,,,,,missing barcode
row-449,odin,debug-source-00449,Chips,2.00,,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,missing barcode; missing category
row-450,odin,debug-source-00450,Snacks,2.00,,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,missing barcode; missing category
row-451,odin,debug-source-00451,Hummus,3.20,,Transit,,,deleted,false,operator deleted,,,,,,missing barcode
row-452,odin,debug-source-00452,Cinnamon Beignets,2.50,,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,missing barcode
row-453,odin,debug-source-00453,Greek Yogurts,2.10,,Transit,,,deleted,false,operator deleted,,,,,,missing barcode
row-454,odin,debug-source-00454,Gumbo Small,2.99,,Soups and Ladles,,,deleted,false,operator deleted,,,,,,missing barcode
row-455,odin,debug-source-00455,Spicy Chicken Sandwi,4.00,,Sandwiches,,,deleted,false,operator deleted,,,,,,missing barcode
row-456,odin,debug-source-00456,Chzburger,3.25,,Entrees,,,deleted,false,operator deleted,,,,,,missing barcode
row-457,odin,debug-source-00457,Cheese Nachos,2.75,,Salads and Sides,,,deleted,false,operator deleted,,,,,,missing barcode
row-458,odin,debug-source-00458,Chicken Parm Sandwic,2.35,,Sandwiches,,,deleted,false,operator deleted,,,,,,missing barcode
row-459,odin,debug-source-00459,Bottled Water,1.60,,Beverages,,,deleted,false,operator deleted,,,,,,missing barcode
row-460,odin,debug-source-00460,THE END,0.00,,No Dept Category,,,deleted,false,operator deleted,,,,,,missing barcode
row-461,odin,debug-source-00461,Bottled Juice,3.25,,Beverages,,,deleted,false,operator deleted,,,,,,missing barcode
row-462,odin,debug-source-00462,Breakfast Sandwich,3.75,,Breakfast,,,deleted,false,operator deleted,,,,,,missing barcode
row-463,odin,debug-source-00463,Tuna Sandwich,4.00,,Sandwiches,,,deleted,false,operator deleted,,,,,,missing barcode
row-464,odin,debug-source-00464,Fruit Plate,4.00,,Salads and Sides,,,deleted,false,operator deleted,,,,,,missing barcode
row-465,odin,debug-source-00465,Peace Tea,2.95,,Beverages,,,deleted,false,operator deleted,,,,,,missing barcode
row-466,odin,debug-source-00466,MI Entree ALa Carte,5.05,DBG00000538,Entrees,,,deleted,false,operator deleted,,,,,,
row-467,odin,debug-source-00467,Bottled Water,1.60,,Entrees,,,deleted,false,operator deleted,,,,,,missing barcode
row-468,odin,debug-source-00468,VW Zero Acai Bl Pom,4.00,DBG00000503,Beverages,Vendor Beverages,VwZeroAcaiBlPom,pos_ready,false,,,,,,,
row-469,odin,debug-source-00469,VW lemonade,4.00,DBG00000501,Beverages,Vendor Beverages,Vw Lemonade,pos_ready,false,,,,,,,
row-470,odin,debug-source-00470,VW Dragon Fruit,4.00,DBG00000499,Beverages,Vendor Beverages,Vw Dragon Frt,pos_ready,false,,,,,,,
row-471,odin,debug-source-00471,VW Kiwi Strawberry,4.00,DBG00000500,Beverages,Vendor Beverages,Vw Kiwi Straw,pos_ready,false,,,,,,,
row-472,odin,debug-source-00472,VW Tropical Energy,4.00,DBG00000502,Beverages,Vendor Beverages,VwTrpclEnrgy,pos_ready,false,,,,,,,
row-473,odin,debug-source-00473,VW Acai Bl Pom,4.00,DBG00000498,Beverages,Vendor Beverages,Vw Acai Bl Pom,pos_ready,false,,,,,,,
row-474,odin,debug-source-00474,Eggroll,2.00,,Bread,,,deleted,false,operator deleted,,,,,,missing barcode; missing category
row-475,odin,debug-source-00475,Oreos/ Chickpeas,0.95,,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,missing barcode
row-476,odin,debug-source-00476,Ascend,1.60,DBG00000539,Beverages,,,deleted,false,operator deleted,,,,,,
row-477,odin,debug-source-00477,Thai Chicken Wraps,4.00,,Sandwiches,,,deleted,false,operator deleted,,,,,,missing barcode
row-478,odin,debug-source-00478,Chicken Club Wraps,4.00,,Sandwiches,,,deleted,false,operator deleted,,,,,,missing barcode
row-479,odin,debug-source-00479,Extra Bread,0.95,,Bread,,,deleted,false,operator deleted,,,,,,missing barcode
row-480,odin,debug-source-00480,BA Straw Ban Lyte,4.75,DBG00000540,Beverages,,,deleted,false,operator deleted,,,,,,
row-481,odin,debug-source-00481,Body Armor Zero Cherry Lime,4.75,DBG00000541,Beverages,,,deleted,false,operator deleted,,,,,,
row-482,odin,debug-source-00482,Core Power Chocolate,4.75,DBG00000467,Beverages,Vendor Beverages,Core Power Choc,pos_ready,false,,,,,,,
row-483,odin,debug-source-00483,Core Power Vanilla,4.75,DBG00000469,Beverages,Vendor Beverages,CorePwrVnll,pos_ready,false,,,,,,,
row-484,odin,debug-source-00484,Core Power Strawberry,4.75,DBG00000468,Beverages,Vendor Beverages,CorePowerStraw,pos_ready,false,,,,,,,
row-485,odin,debug-source-00485,Pasta Salad,3.50,,Transit,,,deleted,false,operator deleted,,,,,,missing barcode
row-486,odin,debug-source-00486,Bagel Pizza,1.60,,Entrees,,,deleted,false,operator deleted,,,,,,missing barcode
row-487,odin,debug-source-00487,Premium Small Salad,4.25,,Transit,,,deleted,false,operator deleted,,,,,,missing barcode
row-488,odin,debug-source-00488,Chobani Strawberry,2.10,DBG00000456,Transit,Transit Non-Entree,Chobani Straw,pos_ready,false,,,,,,,
row-489,odin,debug-source-00489,Body Armor Strawberry Grape,4.75,DBG00000542,Beverages,,,deleted,false,operator deleted,,,,,,
row-490,odin,debug-source-00490,Body Armor Kiwi Straw,4.75,DBG00000543,Beverages,,,deleted,false,operator deleted,,,,,,
row-491,odin,debug-source-00491,Sm Burger,2.98,,Entrees,,,deleted,false,operator deleted,,,,,,missing barcode
row-492,odin,debug-source-00492,Body Armor Fruit Punch,4.75,DBG00000544,Beverages,,,deleted,false,operator deleted,,,,,,
row-493,odin,debug-source-00493,Body Armor Tropical Punch,4.75,DBG00000545,Beverages,,,deleted,false,operator deleted,,,,,,
row-494,odin,debug-source-00494,Body Armor Zero Blueberry Pom,4.75,DBG00000546,Beverages,,,deleted,false,operator deleted,,,,,,
row-495,odin,debug-source-00495,Popcorners Kettle Corn,2.00,DBG00000547,Snacks,,,deleted,false,operator deleted,,,,,,
row-496,odin,debug-source-00496,Chobani Blueberry,2.10,DBG00000455,Transit,Transit Non-Entree,ChbnBlbrry,pos_ready,false,,,,,,,
row-497,odin,debug-source-00497,Chic Cup,1.25,,Misc,,,deleted,false,operator deleted,,,,,,missing barcode; missing category
row-498,odin,debug-source-00498,Sausage Biscuit,2.50,,Breakfast,,,deleted,false,operator deleted,,,,,,missing barcode; missing category
row-499,odin,debug-source-00499,Transit 1/2 Wrap,3.25,,Sandwiches,,,deleted,false,operator deleted,,,,,,missing barcode; missing category
row-500,odin,debug-source-00500,Oatmeal,2.75,,Breakfast,,,deleted,false,operator deleted,,,,,,missing barcode
row-501,odin,debug-source-00501,Panini,4.25,,Sandwiches,,,deleted,false,operator deleted,,,,,,missing barcode
row-502,odin,debug-source-00502,Spicy Chicken Wrap,4.00,,Sandwiches,,,deleted,false,operator deleted,,,,,,missing barcode
row-503,odin,debug-source-00503,JD GRILL,0.00,,Unknown,,,deleted,false,operator deleted,,,,,,missing barcode
row-504,odin,debug-source-00504,Chix Cup,1.25,,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,missing barcode
row-505,odin,debug-source-00505,Oz Sport h2o,2.00,,Beverages,,,deleted,false,operator deleted,,,,,,missing barcode
row-506,odin,debug-source-00506,BREAKFAST,0.00,,Breakfast,,,deleted,false,operator deleted,,,,,,missing barcode
row-507,odin,debug-source-00507,BEVERAGES,0.00,,Beverages,,,deleted,false,operator deleted,,,,,,missing barcode
row-508,odin,debug-source-00508,SALADS SOUPS AND SIDES,0.00,,No Dept Category,,,deleted,false,operator deleted,,,,,,missing barcode
row-509,odin,debug-source-00509,SANDWICHES,0.00,,Sandwiches,,,deleted,false,operator deleted,,,,,,missing barcode
row-510,odin,debug-source-00510,ENTREES,0.00,,Entrees,,,deleted,false,operator deleted,,,,,,missing barcode
row-511,odin,debug-source-00511,DESSERTS/SNACKS,0.00,,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,missing barcode
row-512,odin,debug-source-00512,MISC $2.00,2.00,,Misc,,,deleted,false,operator deleted,,,,,,missing barcode
row-513,odin,debug-source-00513,<Deposit Cash,0.00,,No Dept Category,,,deleted,false,operator deleted,,,,,,missing barcode
row-514,odin,debug-source-00514,<Deposit Check,0.00,,No Dept Category,,,deleted,false,operator deleted,,,,,,missing barcode
row-515,odin,debug-source-00515,Small Burger Combo,4.32,,Entrees,,,deleted,false,operator deleted,,,,,,missing barcode
row-516,odin,debug-source-00516,Small Fruit,0.50,,Misc,,,deleted,false,operator deleted,,,,,,missing barcode
row-517,odin,debug-source-00517,<<Misc>>,0.00,,No Dept Category,,,deleted,false,operator deleted,,,,,,missing barcode
row-518,odin,debug-source-00518,Gummie Snacks,1.55,,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,missing barcode
row-519,odin,debug-source-00519,Bowl BYO,6.25,,Entrees,,,deleted,false,operator deleted,,,,,,missing barcode
row-520,odin,debug-source-00520,Transit Sandwich,4.25,,Sandwiches,,,deleted,false,operator deleted,,,,,,missing barcode
row-521,odin,debug-source-00521,Chocolate Chip Brookies,3.50,DBG00000461,Desserts/Snacks,Trayed Desserts,ChocChipBrks,pos_ready,false,,,,,,,
row-522,odin,debug-source-00522,Tomato and Cheese Quiche,5.05,DBG00000385,Entrees,Plated Entree,Tom Chz Quiche,pos_ready,false,,,,,,,
row-523,odin,debug-source-00523,Fried Mozzarella Sticks,4.75,DBG00000339,Entrees,Plated Entree,FriedMozzSticks,pos_ready,false,,,,,,,
row-524,odin,debug-source-00524,Rice Krispie Treat,2.50,DBG00000465,Desserts/Snacks,Trayed Desserts,RiceKrspTrt,pos_ready,false,,,,,,,
row-525,odin,debug-source-00525,Caprese Sandwich on Ciabatta,4.50,DBG00000422,Sandwiches,Transit Entree,CprsSandOnCbtt,pos_ready,false,,,,,,,
row-526,odin,debug-source-00526,Honey Mustard Chicken Tender Wrap,3.25,DBG00000438,Sandwiches,Transit Entree,,deleted,false,merged into row-82,row-82,DBG00000438,DBG00000081,"DBG00000081,DBG00000438",2026-07-19T00:00:00,duplicate name; barcode transferred to row-82
row-527,odin,debug-source-00527,"Discontinued - Blueberry, Yogurt, and Granola Parf",3.50,DBG00000548,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,
row-528,odin,debug-source-00528,Assorted Scones,2.50,DBG00000208,Breakfast,Breakfast,Asst Scones,pos_ready,false,,,,,,,
row-529,odin,debug-source-00529,Turkey and Provolone Wrap,3.25,DBG00000549,Sandwiches,,,deleted,false,operator deleted,,,,,,
row-530,odin,debug-source-00530,Bacon-Cheddar Chicken Sandwich,4.75,DBG00000299,Entrees,Plated Entree,BcnChdChickSand,pos_ready,false,,,,,,,
row-531,odin,debug-source-00531,Buffalo Chicken Sandwich,4.75,DBG00000550,Sandwiches,,,deleted,false,operator deleted,,,,,,
row-532,odin,debug-source-00532,House-Made Lemonade,1.40,"DBG00000218,DBG00000092",Beverages,House-made Beverages,HsMadeLmnd,pos_ready,true,,,,,,,
row-533,odin,debug-source-00533,Chicken Caesar Salad,6.50,DBG00000428,Transit,Transit Entree,ChkCaesarSalad,pos_ready,false,,,,,,,
row-534,odin,debug-source-00534,Banana Pudding Parfait,3.75,DBG00000551,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,
row-535,odin,debug-source-00535,Strawberry Shortcake,3.50,DBG00000552,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,
row-536,odin,debug-source-00536,Pesto Caprese on Ciabatta,4.25,DBG00000553,Entrees,,,deleted,false,operator deleted,,,,,,
row-537,odin,debug-source-00537,Grilled Chicken Garden Salad,6.50,DBG00000554,Transit,,,deleted,false,operator deleted,,,,,,
row-538,odin,debug-source-00538,Turkey and Pesto Sandwich,4.25,DBG00000555,Sandwiches,,,deleted,false,operator deleted,,,,,,
row-539,odin,debug-source-00539,Cubano,4.75,DBG00000336,Entrees,Plated Entree,Cubano,pos_ready,false,,,,,,,
row-540,odin,debug-source-00540,Turkey Ranch Wrap,3.25,DBG00000556,Sandwiches,,,deleted,false,operator deleted,,,,,,
row-541,odin,debug-source-00541,Arroz Moro (Cuban Black Beans & Ric,5.05,DBG00000557,Salads and Sides,,,deleted,false,operator deleted,,,,,,
row-542,odin,debug-source-00542,Chicken and Bacon Club on Pretzel R,4.50,DBG00000425,Sandwiches,Transit Entree,ChkBcnClubOnPrt,pos_ready,false,,,,,,,
row-543,odin,debug-source-00543,Shrimp Caesar Salad,7.50,DBG00000446,Salads and Sides,Transit Entree,ShrmpCsrSld,pos_ready,false,,,,,,,
row-544,odin,debug-source-00544,HouseandFried Tortilla Chips,2.70,DBG00000394,Salads and Sides,Plated Sides,HFriTortChip,pos_ready,false,,,,,,,
row-545,odin,debug-source-00545,Unsweetened Iced Tea,1.40,DBG00000558,Beverages,,,deleted,false,operator deleted,,,,,,
row-546,odin,debug-source-00546,Ranch Chicken Tender Wrap,3.25,DBG00000442,Sandwiches,Transit Entree,RnchChkTndrWrap,pos_ready,false,,,,,,,
row-547,odin,debug-source-00547,Ham and Cheese Wrap,3.25,DBG00000559,Sandwiches,,,deleted,false,operator deleted,,,,,,
row-548,odin,debug-source-00548,Ham and Cheddar Sub,4.25,DBG00000436,Sandwiches,Transit Entree,Ham Chd Sub,pos_ready,false,,,,,,,
row-549,odin,debug-source-00549,Cilantro-Lime Rice,2.70,DBG00000391,Salads and Sides,Plated Sides,ClntrLimeRice,pos_ready,false,,,,,,,
row-550,odin,debug-source-00550,Southwestern Salad with Chicken,7.00,DBG00000560,Transit,,,deleted,false,operator deleted,,,,,,
row-551,odin,debug-source-00551,Chocolate Cake with Chocolate Frosting,3.75,DBG00000459,Desserts/Snacks,Trayed Desserts,ChocCakeChocFrs,pos_ready,false,,,,,,,
row-552,odin,debug-source-00552,Vegetable and Hummus Wrap,3.25,DBG00000561,Sandwiches,,,deleted,false,operator deleted,,,,,,
row-553,odin,debug-source-00553,Turkey and Swiss Sandwich,4.25,DBG00000453,Sandwiches,Transit Entree,TurkeySwissSand,pos_ready,false,,,,,,,
row-554,odin,debug-source-00554,Turkey and Cheddar Sub,4.50,DBG00000450,Sandwiches,Transit Entree,Turkey Chd Sub,pos_ready,false,,,,,,,
row-555,odin,debug-source-00555,Pasta with Marinara,5.05,"DBG00000362,DBG00000103",Entrees,Plated Entree,Pasta Marinara,pos_ready,true,,,,,,,
row-556,odin,debug-source-00556,Sesame Cucumber Salad,4.00,DBG00000445,Salads and Sides,Transit Entree,SsmCcmbrSld,pos_ready,false,,,,,,,
row-557,odin,debug-source-00557,Egg and Cheese Biscuit,2.50,DBG00000562,Breakfast,,,deleted,false,operator deleted,,,,,,
row-558,odin,debug-source-00558,Buffalo Shrimp Wrap,4.25,DBG00000419,Transit,Transit Entree,BfflShrmpWrap,pos_ready,false,,,,,,,
row-559,odin,debug-source-00559,Ham and Cheese Wrap,3.25,DBG00000563,Sandwiches,,,deleted,false,operator deleted,,,,,,
row-560,odin,debug-source-00560,Assorted Gelatin,2.50,DBG00000254,Desserts/Snacks,Packaged Desserts,Asst Gelatin,pos_ready,false,,,,,,,
row-561,odin,debug-source-00561,Blueberry Quinoa Salad,7.00,DBG00000564,Transit,,,deleted,false,operator deleted,,,,,,
row-562,odin,debug-source-00562,Grilled Cheese,4.75,DBG00000565,Entrees,,,deleted,false,operator deleted,,,,,,
row-563,odin,debug-source-00563,California Roll Sushi Cup,4.75,DBG00000421,Transit,Transit Entree,ClfrnRollSshCup,pos_ready,false,,,,,,,
row-564,odin,debug-source-00564,"Turkey, Bacon, and Ranch Wrap",3.25,DBG00000566,Sandwiches,,,deleted,false,operator deleted,,,,,,
row-565,odin,debug-source-00565,Grilled Chicken Pesto Sandwich,4.75,DBG00000567,Entrees,,,deleted,false,operator deleted,,,,,,
row-566,odin,debug-source-00566,Ham and Swiss Sub,4.25,DBG00000568,Sandwiches,,,deleted,false,operator deleted,,,,,,
row-567,odin,debug-source-00567,Cheese Quesadillas,4.25,DBG00000569,Entrees,,,deleted,false,operator deleted,,,,,,
row-568,odin,debug-source-00568,New-York Style Strawberry Cheesecake,3.75,DBG00000570,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,
row-569,odin,debug-source-00569,Strawberry Banana Smoothie,4.00,DBG00000228,Beverages,House-made Beverages,StrwBnnSmth,pos_ready,false,,,,,,,
row-570,odin,debug-source-00570,Chicken Pot Pie,5.05,DBG00000331,Entrees,Plated Entree,Chick Pot Pie,pos_ready,false,,,,,,,
row-571,odin,debug-source-00571,Quinoa with Chickpeas and Tomatoes,5.05,DBG00000371,Entrees,Plated Entree,QuinChckpTmts,pos_ready,false,,,,,,,
row-572,odin,debug-source-00572,Seasoned Hamburgers,4.75,DBG00000375,Entrees,Plated Entree,Seasoned Hmbrgr,pos_ready,false,,,,,,,
row-573,odin,debug-source-00573,Carrot Cake with Cream Cheese Icing,3.75,DBG00000571,Desserts/Snacks,,,deleted,false,operator deleted,,,,,,
row-574,odin,debug-source-00574,Baked Ziti with Meatballs,5.05,DBG00000572,Entrees,,,deleted,false,operator deleted,,,,,,
row-575,odin,debug-source-00575,Honey-Butter Chicken Thighs,5.05,DBG00000573,Entrees,,,deleted,false,operator deleted,,,,,,
